"Daily Precipitation",,,
,,,
Date,Value,"Time Period","Climate Model"
2043/04/07,0.003,2040-2069,HadGEM2-ES
2043/04/08,0,2040-2069,HadGEM2-ES
2043/04/09,7.913,2040-2069,HadGEM2-ES
2043/04/10,1.184,2040-2069,HadGEM2-ES
2043/04/11,4.239,2040-2069,HadGEM2-ES
2043/04/12,4.339,2040-2069,HadGEM2-ES
2043/04/13,1.545,2040-2069,HadGEM2-ES
2043/04/14,0.548,2040-2069,HadGEM2-ES
2043/04/15,0.027,2040-2069,HadGEM2-ES
2043/04/16,0,2040-2069,HadGEM2-ES
2043/04/17,1.822,2040-2069,HadGEM2-ES
2043/04/18,0.187,2040-2069,HadGEM2-ES
2043/04/19,0,2040-2069,HadGEM2-ES
2043/04/20,0.662,2040-2069,HadGEM2-ES
2043/04/21,0.001,2040-2069,HadGEM2-ES
2043/04/22,0.8,2040-2069,HadGEM2-ES
2043/04/23,0.052,2040-2069,HadGEM2-ES
2043/04/24,2.337,2040-2069,HadGEM2-ES
2043/04/25,0,2040-2069,HadGEM2-ES
2043/04/26,0,2040-2069,HadGEM2-ES
2043/04/27,0,2040-2069,HadGEM2-ES
2043/04/28,0.047,2040-2069,HadGEM2-ES
2043/04/29,1.241,2040-2069,HadGEM2-ES
2043/04/30,0.008,2040-2069,HadGEM2-ES
2043/05/01,0,2040-2069,HadGEM2-ES
2043/05/02,0.012,2040-2069,HadGEM2-ES
2043/05/03,0.004,2040-2069,HadGEM2-ES
2043/05/04,0.157,2040-2069,HadGEM2-ES
2043/05/05,0,2040-2069,HadGEM2-ES
2043/05/06,0,2040-2069,HadGEM2-ES
2043/05/07,8.292,2040-2069,HadGEM2-ES
2043/05/08,0.011,2040-2069,HadGEM2-ES
2043/05/09,0,2040-2069,HadGEM2-ES
2043/05/10,0.543,2040-2069,HadGEM2-ES
2043/05/11,1.263,2040-2069,HadGEM2-ES
2043/05/12,11.389,2040-2069,HadGEM2-ES
2043/05/13,0.018,2040-2069,HadGEM2-ES
2043/05/14,0,2040-2069,HadGEM2-ES
2043/05/15,0,2040-2069,HadGEM2-ES
2043/05/16,0.058,2040-2069,HadGEM2-ES
2043/05/17,2.247,2040-2069,HadGEM2-ES
2043/05/18,0.002,2040-2069,HadGEM2-ES
2043/05/19,3.543,2040-2069,HadGEM2-ES
2043/05/20,1.545,2040-2069,HadGEM2-ES
2043/05/21,3.103,2040-2069,HadGEM2-ES
2043/05/22,2.565,2040-2069,HadGEM2-ES
2043/05/23,1.479,2040-2069,HadGEM2-ES
2043/05/24,0.018,2040-2069,HadGEM2-ES
2043/05/25,0,2040-2069,HadGEM2-ES
2043/05/26,3.148,2040-2069,HadGEM2-ES
2043/05/27,9.673,2040-2069,HadGEM2-ES
2043/05/28,0.126,2040-2069,HadGEM2-ES
2043/05/29,0.181,2040-2069,HadGEM2-ES
2043/05/30,0,2040-2069,HadGEM2-ES
2043/06/01,0.036,2040-2069,HadGEM2-ES
2043/06/02,3.807,2040-2069,HadGEM2-ES
2043/06/03,6.749,2040-2069,HadGEM2-ES
2043/06/04,0.725,2040-2069,HadGEM2-ES
2043/06/05,0.024,2040-2069,HadGEM2-ES
2043/06/06,0.125,2040-2069,HadGEM2-ES
2043/06/07,0.032,2040-2069,HadGEM2-ES
2043/06/08,0,2040-2069,HadGEM2-ES
2043/06/09,0.005,2040-2069,HadGEM2-ES
2043/06/10,0.217,2040-2069,HadGEM2-ES
2043/06/11,4.477,2040-2069,HadGEM2-ES
2043/06/12,0.626,2040-2069,HadGEM2-ES
2043/06/13,0.105,2040-2069,HadGEM2-ES
2043/06/14,0.043,2040-2069,HadGEM2-ES
2043/06/15,0,2040-2069,HadGEM2-ES
2043/06/16,15.908,2040-2069,HadGEM2-ES
2043/06/17,2.155,2040-2069,HadGEM2-ES
2043/06/18,0.012,2040-2069,HadGEM2-ES
2043/06/19,6.151,2040-2069,HadGEM2-ES
2043/06/20,8.416,2040-2069,HadGEM2-ES
2043/06/21,2.447,2040-2069,HadGEM2-ES
2043/06/22,3.364,2040-2069,HadGEM2-ES
2043/06/23,4.799,2040-2069,HadGEM2-ES
2043/06/24,2.919,2040-2069,HadGEM2-ES
2043/06/25,0,2040-2069,HadGEM2-ES
2043/06/26,33.188,2040-2069,HadGEM2-ES
2043/06/27,27.619,2040-2069,HadGEM2-ES
2043/06/28,1.414,2040-2069,HadGEM2-ES
2043/06/29,0,2040-2069,HadGEM2-ES
2043/06/30,0,2040-2069,HadGEM2-ES
2043/07/01,0.087,2040-2069,HadGEM2-ES
2043/07/02,4.93,2040-2069,HadGEM2-ES
2043/07/03,0,2040-2069,HadGEM2-ES
2043/07/04,2.103,2040-2069,HadGEM2-ES
2043/07/05,12.769,2040-2069,HadGEM2-ES
2043/07/06,4.425,2040-2069,HadGEM2-ES
2043/07/07,1.696,2040-2069,HadGEM2-ES
2043/07/08,0.151,2040-2069,HadGEM2-ES
2043/07/09,0.026,2040-2069,HadGEM2-ES
2043/07/10,0,2040-2069,HadGEM2-ES
2043/07/11,0,2040-2069,HadGEM2-ES
2043/07/12,1.753,2040-2069,HadGEM2-ES
2043/07/13,2.259,2040-2069,HadGEM2-ES
2043/07/14,0,2040-2069,HadGEM2-ES
2043/07/15,0.402,2040-2069,HadGEM2-ES
2043/07/16,0,2040-2069,HadGEM2-ES
2043/07/17,0.001,2040-2069,HadGEM2-ES
2043/07/18,0.109,2040-2069,HadGEM2-ES
2043/07/19,1.942,2040-2069,HadGEM2-ES
2043/07/20,9.442,2040-2069,HadGEM2-ES
2043/07/21,0.528,2040-2069,HadGEM2-ES
2043/07/22,0,2040-2069,HadGEM2-ES
2043/07/23,0,2040-2069,HadGEM2-ES
2043/07/24,0.003,2040-2069,HadGEM2-ES
2043/07/25,13.327,2040-2069,HadGEM2-ES
2043/07/26,0.219,2040-2069,HadGEM2-ES
2043/07/27,0.211,2040-2069,HadGEM2-ES
2043/07/28,2.581,2040-2069,HadGEM2-ES
2043/07/29,4.542,2040-2069,HadGEM2-ES
2043/07/30,10.299,2040-2069,HadGEM2-ES
2043/08/01,3.911,2040-2069,HadGEM2-ES
2043/08/02,2.521,2040-2069,HadGEM2-ES
2043/08/03,6.683,2040-2069,HadGEM2-ES
2043/08/04,6.477,2040-2069,HadGEM2-ES
2043/08/05,1.517,2040-2069,HadGEM2-ES
2043/08/06,0.033,2040-2069,HadGEM2-ES
2043/08/07,20.106,2040-2069,HadGEM2-ES
2043/08/08,0.001,2040-2069,HadGEM2-ES
2043/08/09,5.509,2040-2069,HadGEM2-ES
2043/08/10,0.4,2040-2069,HadGEM2-ES
2043/08/11,0.666,2040-2069,HadGEM2-ES
2043/08/12,0.109,2040-2069,HadGEM2-ES
2043/08/13,0.066,2040-2069,HadGEM2-ES
2043/08/14,0.321,2040-2069,HadGEM2-ES
2043/08/15,15.22,2040-2069,HadGEM2-ES
2043/08/16,0.538,2040-2069,HadGEM2-ES
2043/08/17,1.675,2040-2069,HadGEM2-ES
2043/08/18,0,2040-2069,HadGEM2-ES
2043/08/19,30.647,2040-2069,HadGEM2-ES
2043/08/20,0.102,2040-2069,HadGEM2-ES
2043/08/21,0,2040-2069,HadGEM2-ES
2043/08/22,0.003,2040-2069,HadGEM2-ES
2043/08/23,0,2040-2069,HadGEM2-ES
2043/08/24,7.403,2040-2069,HadGEM2-ES
2043/08/25,0,2040-2069,HadGEM2-ES
2043/08/26,0.216,2040-2069,HadGEM2-ES
2043/08/27,0.866,2040-2069,HadGEM2-ES
2043/08/28,0.021,2040-2069,HadGEM2-ES
2043/08/29,0.003,2040-2069,HadGEM2-ES
2043/08/30,0,2040-2069,HadGEM2-ES
2043/09/01,0.801,2040-2069,HadGEM2-ES
2043/09/02,2.025,2040-2069,HadGEM2-ES
2043/09/03,0.564,2040-2069,HadGEM2-ES
2043/09/04,0.02,2040-2069,HadGEM2-ES
2043/09/05,0.337,2040-2069,HadGEM2-ES
2043/09/06,0,2040-2069,HadGEM2-ES
2043/09/07,0,2040-2069,HadGEM2-ES
2043/09/08,0.013,2040-2069,HadGEM2-ES
2043/09/09,0.988,2040-2069,HadGEM2-ES
2043/09/10,4.536,2040-2069,HadGEM2-ES
2043/09/11,4.864,2040-2069,HadGEM2-ES
2043/09/12,0,2040-2069,HadGEM2-ES
2043/09/13,0,2040-2069,HadGEM2-ES
2043/09/14,0.084,2040-2069,HadGEM2-ES
2043/09/15,3.715,2040-2069,HadGEM2-ES
2043/09/16,0.426,2040-2069,HadGEM2-ES
2043/09/17,1.592,2040-2069,HadGEM2-ES
2043/09/18,2.167,2040-2069,HadGEM2-ES
2043/09/19,8.684,2040-2069,HadGEM2-ES
2043/09/20,0.143,2040-2069,HadGEM2-ES
2043/09/21,1.499,2040-2069,HadGEM2-ES
2043/09/22,0.072,2040-2069,HadGEM2-ES
2043/09/23,0,2040-2069,HadGEM2-ES
2043/09/24,0,2040-2069,HadGEM2-ES
2043/09/25,0,2040-2069,HadGEM2-ES
2043/09/26,0,2040-2069,HadGEM2-ES
2043/09/27,0,2040-2069,HadGEM2-ES
2043/09/28,0,2040-2069,HadGEM2-ES
2043/09/29,0,2040-2069,HadGEM2-ES
2043/09/30,0,2040-2069,HadGEM2-ES
2043/10/01,0,2040-2069,HadGEM2-ES
2043/10/02,0,2040-2069,HadGEM2-ES
2043/10/03,0,2040-2069,HadGEM2-ES
2043/10/04,0,2040-2069,HadGEM2-ES
2043/10/05,0,2040-2069,HadGEM2-ES
2043/10/06,2.226,2040-2069,HadGEM2-ES
2043/10/07,0.244,2040-2069,HadGEM2-ES
2043/10/08,0.982,2040-2069,HadGEM2-ES
2043/10/09,0.171,2040-2069,HadGEM2-ES
2043/10/10,0.091,2040-2069,HadGEM2-ES
2043/10/11,0,2040-2069,HadGEM2-ES
2043/10/12,0.235,2040-2069,HadGEM2-ES
2043/10/13,0.232,2040-2069,HadGEM2-ES
2043/10/14,0.064,2040-2069,HadGEM2-ES
2043/10/15,3.913,2040-2069,HadGEM2-ES
2043/10/16,1.967,2040-2069,HadGEM2-ES
2043/10/17,0.29,2040-2069,HadGEM2-ES
2043/10/18,0,2040-2069,HadGEM2-ES
2043/10/19,0.012,2040-2069,HadGEM2-ES
2043/10/20,0.75,2040-2069,HadGEM2-ES
2043/10/21,0.012,2040-2069,HadGEM2-ES
2043/10/22,0.413,2040-2069,HadGEM2-ES
2043/10/23,0.401,2040-2069,HadGEM2-ES
2043/10/24,0.151,2040-2069,HadGEM2-ES
2043/10/25,16.843,2040-2069,HadGEM2-ES
2043/10/26,2.568,2040-2069,HadGEM2-ES
2043/10/27,2.826,2040-2069,HadGEM2-ES
2043/10/28,2.057,2040-2069,HadGEM2-ES
2043/10/29,1.741,2040-2069,HadGEM2-ES
2043/10/30,0,2040-2069,HadGEM2-ES
2043/11/01,4.344,2040-2069,HadGEM2-ES
2043/11/02,6.607,2040-2069,HadGEM2-ES
2043/11/03,0.002,2040-2069,HadGEM2-ES
2043/11/04,0.039,2040-2069,HadGEM2-ES
2043/11/05,0.076,2040-2069,HadGEM2-ES
2043/11/06,1.033,2040-2069,HadGEM2-ES
2043/11/07,1.57,2040-2069,HadGEM2-ES
2043/11/08,4.561,2040-2069,HadGEM2-ES
2043/11/09,0.008,2040-2069,HadGEM2-ES
2043/11/10,0.466,2040-2069,HadGEM2-ES
2043/11/11,8.539,2040-2069,HadGEM2-ES
2043/11/12,51.739,2040-2069,HadGEM2-ES
2043/11/13,0.191,2040-2069,HadGEM2-ES
2043/11/14,3.088,2040-2069,HadGEM2-ES
2043/11/15,1.125,2040-2069,HadGEM2-ES
2043/11/16,0.003,2040-2069,HadGEM2-ES
2043/11/17,0,2040-2069,HadGEM2-ES
2043/11/18,0.925,2040-2069,HadGEM2-ES
2043/11/19,0.525,2040-2069,HadGEM2-ES
2043/11/20,0.01,2040-2069,HadGEM2-ES
2043/11/21,0.006,2040-2069,HadGEM2-ES
2043/11/22,29.244,2040-2069,HadGEM2-ES
2043/11/23,0.042,2040-2069,HadGEM2-ES
2043/11/24,5.368,2040-2069,HadGEM2-ES
2043/11/25,0.074,2040-2069,HadGEM2-ES
2043/11/26,0,2040-2069,HadGEM2-ES
2043/11/27,1.188,2040-2069,HadGEM2-ES
2043/11/28,33.298,2040-2069,HadGEM2-ES
2043/11/29,1.127,2040-2069,HadGEM2-ES
2043/11/30,1.598,2040-2069,HadGEM2-ES
2043/12/01,1.347,2040-2069,HadGEM2-ES
2043/12/02,0.217,2040-2069,HadGEM2-ES
2043/12/03,0.063,2040-2069,HadGEM2-ES
2043/12/04,1.613,2040-2069,HadGEM2-ES
2043/12/05,3.203,2040-2069,HadGEM2-ES
2043/12/06,7.389,2040-2069,HadGEM2-ES
2043/12/07,0.018,2040-2069,HadGEM2-ES
2043/12/08,23.63,2040-2069,HadGEM2-ES
2043/12/09,2.346,2040-2069,HadGEM2-ES
2043/12/10,0.894,2040-2069,HadGEM2-ES
2043/12/11,1.208,2040-2069,HadGEM2-ES
2043/12/12,0.06,2040-2069,HadGEM2-ES
2043/12/13,0,2040-2069,HadGEM2-ES
2043/12/14,0,2040-2069,HadGEM2-ES
2043/12/15,0.001,2040-2069,HadGEM2-ES
2043/12/16,14.744,2040-2069,HadGEM2-ES
2043/12/17,17.176,2040-2069,HadGEM2-ES
2043/12/18,8.509,2040-2069,HadGEM2-ES
2043/12/19,23.517,2040-2069,HadGEM2-ES
2043/12/20,1.313,2040-2069,HadGEM2-ES
2043/12/21,0.036,2040-2069,HadGEM2-ES
2043/12/22,1.343,2040-2069,HadGEM2-ES
2043/12/23,0.162,2040-2069,HadGEM2-ES
2043/12/24,1.293,2040-2069,HadGEM2-ES
2043/12/25,14.76,2040-2069,HadGEM2-ES
2043/12/26,0.003,2040-2069,HadGEM2-ES
2043/12/27,6.553,2040-2069,HadGEM2-ES
2043/12/28,18.23,2040-2069,HadGEM2-ES
2043/12/29,0.14,2040-2069,HadGEM2-ES
2043/12/30,5.171,2040-2069,HadGEM2-ES
2044/01/01,1.757,2040-2069,HadGEM2-ES
2044/01/02,0.064,2040-2069,HadGEM2-ES
2044/01/03,3.842,2040-2069,HadGEM2-ES
2044/01/04,0.335,2040-2069,HadGEM2-ES
2044/01/05,0.01,2040-2069,HadGEM2-ES
2044/01/06,1.127,2040-2069,HadGEM2-ES
2044/01/07,12.378,2040-2069,HadGEM2-ES
2044/01/08,6.879,2040-2069,HadGEM2-ES
2044/01/09,0.685,2040-2069,HadGEM2-ES
2044/01/10,0,2040-2069,HadGEM2-ES
2044/01/11,3.919,2040-2069,HadGEM2-ES
2044/01/12,183.278,2040-2069,HadGEM2-ES
2044/01/13,4.266,2040-2069,HadGEM2-ES
2044/01/14,1.23,2040-2069,HadGEM2-ES
2044/01/15,2.692,2040-2069,HadGEM2-ES
2044/01/16,0.072,2040-2069,HadGEM2-ES
2044/01/17,2.024,2040-2069,HadGEM2-ES
2044/01/18,0.01,2040-2069,HadGEM2-ES
2044/01/19,0.002,2040-2069,HadGEM2-ES
2044/01/20,0.02,2040-2069,HadGEM2-ES
2044/01/21,0.007,2040-2069,HadGEM2-ES
2044/01/22,26.499,2040-2069,HadGEM2-ES
2044/01/23,11.13,2040-2069,HadGEM2-ES
2044/01/24,0.315,2040-2069,HadGEM2-ES
2044/01/25,0.374,2040-2069,HadGEM2-ES
2044/01/26,0.001,2040-2069,HadGEM2-ES
2044/01/27,0.017,2040-2069,HadGEM2-ES
2044/01/28,3.651,2040-2069,HadGEM2-ES
2044/01/29,0.966,2040-2069,HadGEM2-ES
2044/01/30,0.151,2040-2069,HadGEM2-ES
2044/02/01,0.056,2040-2069,HadGEM2-ES
2044/02/02,0.025,2040-2069,HadGEM2-ES
2044/02/03,0,2040-2069,HadGEM2-ES
2044/02/04,16.213,2040-2069,HadGEM2-ES
2044/02/05,3.605,2040-2069,HadGEM2-ES
2044/02/06,0,2040-2069,HadGEM2-ES
2044/02/07,0.057,2040-2069,HadGEM2-ES
2044/02/08,0.382,2040-2069,HadGEM2-ES
2044/02/09,1.73,2040-2069,HadGEM2-ES
2044/02/10,46.036,2040-2069,HadGEM2-ES
2044/02/11,2.007,2040-2069,HadGEM2-ES
2044/02/12,0.204,2040-2069,HadGEM2-ES
2044/02/13,0.019,2040-2069,HadGEM2-ES
2044/02/14,1.505,2040-2069,HadGEM2-ES
2044/02/15,0.157,2040-2069,HadGEM2-ES
2044/02/16,0,2040-2069,HadGEM2-ES
2044/02/17,0.095,2040-2069,HadGEM2-ES
2044/02/18,6.183,2040-2069,HadGEM2-ES
2044/02/19,20.86,2040-2069,HadGEM2-ES
2044/02/20,0.085,2040-2069,HadGEM2-ES
2044/02/21,16.619,2040-2069,HadGEM2-ES
2044/02/22,10.643,2040-2069,HadGEM2-ES
2044/02/23,0.045,2040-2069,HadGEM2-ES
2044/02/24,0,2040-2069,HadGEM2-ES
2044/02/25,0,2040-2069,HadGEM2-ES
2044/02/26,2.122,2040-2069,HadGEM2-ES
2044/02/27,0.018,2040-2069,HadGEM2-ES
2044/02/28,0.016,2040-2069,HadGEM2-ES
2044/02/29,11.478,2040-2069,HadGEM2-ES
2044/03/01,32.462,2040-2069,HadGEM2-ES
2044/03/01,0.009,2040-2069,HadGEM2-ES
2044/03/02,16.684,2040-2069,HadGEM2-ES
2044/03/03,2.132,2040-2069,HadGEM2-ES
2044/03/04,5.39,2040-2069,HadGEM2-ES
2044/03/05,15.045,2040-2069,HadGEM2-ES
2044/03/06,0.415,2040-2069,HadGEM2-ES
2044/03/07,0.364,2040-2069,HadGEM2-ES
2044/03/08,0,2040-2069,HadGEM2-ES
2044/03/09,5.072,2040-2069,HadGEM2-ES
2044/03/10,3.226,2040-2069,HadGEM2-ES
2044/03/11,16.643,2040-2069,HadGEM2-ES
2044/03/12,1.716,2040-2069,HadGEM2-ES
2044/03/13,0.329,2040-2069,HadGEM2-ES
2044/03/14,0,2040-2069,HadGEM2-ES
2044/03/15,2.859,2040-2069,HadGEM2-ES
2044/03/16,0.987,2040-2069,HadGEM2-ES
2044/03/17,0.001,2040-2069,HadGEM2-ES
2044/03/18,8.499,2040-2069,HadGEM2-ES
2044/03/19,1.369,2040-2069,HadGEM2-ES
2044/03/20,0.627,2040-2069,HadGEM2-ES
2044/03/21,0.007,2040-2069,HadGEM2-ES
2044/03/22,0,2040-2069,HadGEM2-ES
2044/03/23,0,2040-2069,HadGEM2-ES
2044/03/24,0.001,2040-2069,HadGEM2-ES
2044/03/25,0,2040-2069,HadGEM2-ES
2044/03/26,0.546,2040-2069,HadGEM2-ES
2044/03/27,1.572,2040-2069,HadGEM2-ES
2044/03/28,0.041,2040-2069,HadGEM2-ES
2044/03/29,0,2040-2069,HadGEM2-ES
2044/03/30,0.029,2040-2069,HadGEM2-ES
2044/04/01,0.009,2040-2069,HadGEM2-ES
2044/04/02,0,2040-2069,HadGEM2-ES
2044/04/03,0.004,2040-2069,HadGEM2-ES
2044/04/04,0,2040-2069,HadGEM2-ES
2044/04/05,36.417,2040-2069,HadGEM2-ES
2044/04/06,0.034,2040-2069,HadGEM2-ES
2044/04/07,3.377,2040-2069,HadGEM2-ES
2044/04/08,1.491,2040-2069,HadGEM2-ES
2044/04/09,1.039,2040-2069,HadGEM2-ES
2044/04/10,0.003,2040-2069,HadGEM2-ES
2044/04/11,0.001,2040-2069,HadGEM2-ES
2044/04/12,2.464,2040-2069,HadGEM2-ES
2044/04/13,1.691,2040-2069,HadGEM2-ES
2044/04/14,0,2040-2069,HadGEM2-ES
2044/04/15,0,2040-2069,HadGEM2-ES
2044/04/16,0.078,2040-2069,HadGEM2-ES
2044/04/17,4.889,2040-2069,HadGEM2-ES
2044/04/18,0.03,2040-2069,HadGEM2-ES
2044/04/19,0.002,2040-2069,HadGEM2-ES
2044/04/20,1.939,2040-2069,HadGEM2-ES
2044/04/21,0.896,2040-2069,HadGEM2-ES
2044/04/22,0.187,2040-2069,HadGEM2-ES
2044/04/23,0.007,2040-2069,HadGEM2-ES
2044/04/24,1.111,2040-2069,HadGEM2-ES
2044/04/25,17.748,2040-2069,HadGEM2-ES
2044/04/26,17.943,2040-2069,HadGEM2-ES
2044/04/27,18.469,2040-2069,HadGEM2-ES
2044/04/28,9.843,2040-2069,HadGEM2-ES
2044/04/29,5.983,2040-2069,HadGEM2-ES
2044/04/30,4.678,2040-2069,HadGEM2-ES
2044/05/01,4.036,2040-2069,HadGEM2-ES
2044/05/02,1.243,2040-2069,HadGEM2-ES
2044/05/03,2.341,2040-2069,HadGEM2-ES
2044/05/04,4.564,2040-2069,HadGEM2-ES
2044/05/05,0.295,2040-2069,HadGEM2-ES
2044/05/06,0.064,2040-2069,HadGEM2-ES
2044/05/07,0,2040-2069,HadGEM2-ES
2044/05/08,0,2040-2069,HadGEM2-ES
2044/05/09,16.503,2040-2069,HadGEM2-ES
2044/05/10,0.003,2040-2069,HadGEM2-ES
2044/05/11,1.337,2040-2069,HadGEM2-ES
2044/05/12,1.47,2040-2069,HadGEM2-ES
2044/05/13,0,2040-2069,HadGEM2-ES
2044/05/14,0,2040-2069,HadGEM2-ES
2044/05/15,0,2040-2069,HadGEM2-ES
2044/05/16,0,2040-2069,HadGEM2-ES
2044/05/17,2.549,2040-2069,HadGEM2-ES
2044/05/18,0,2040-2069,HadGEM2-ES
2044/05/19,0.005,2040-2069,HadGEM2-ES
2044/05/20,3.858,2040-2069,HadGEM2-ES
2044/05/21,2.136,2040-2069,HadGEM2-ES
2044/05/22,0.065,2040-2069,HadGEM2-ES
2044/05/23,12.902,2040-2069,HadGEM2-ES
2044/05/24,10.775,2040-2069,HadGEM2-ES
2044/05/25,3.358,2040-2069,HadGEM2-ES
2044/05/26,0.297,2040-2069,HadGEM2-ES
2044/05/27,14.133,2040-2069,HadGEM2-ES
2044/05/28,0,2040-2069,HadGEM2-ES
2044/05/29,8.975,2040-2069,HadGEM2-ES
2044/05/30,1.728,2040-2069,HadGEM2-ES
2044/06/01,0.001,2040-2069,HadGEM2-ES
2044/06/02,4.113,2040-2069,HadGEM2-ES
2044/06/03,10.002,2040-2069,HadGEM2-ES
2044/06/04,0.079,2040-2069,HadGEM2-ES
2044/06/05,10.448,2040-2069,HadGEM2-ES
2044/06/06,0.048,2040-2069,HadGEM2-ES
2044/06/07,14.556,2040-2069,HadGEM2-ES
2044/06/08,0,2040-2069,HadGEM2-ES
2044/06/09,0,2040-2069,HadGEM2-ES
2044/06/10,0,2040-2069,HadGEM2-ES
2044/06/11,0.008,2040-2069,HadGEM2-ES
2044/06/12,6.324,2040-2069,HadGEM2-ES
2044/06/13,0,2040-2069,HadGEM2-ES
2044/06/14,0.008,2040-2069,HadGEM2-ES
2044/06/15,0,2040-2069,HadGEM2-ES
2044/06/16,28.054,2040-2069,HadGEM2-ES
2044/06/17,0.037,2040-2069,HadGEM2-ES
2044/06/18,15.791,2040-2069,HadGEM2-ES
2044/06/19,9.323,2040-2069,HadGEM2-ES
2044/06/20,1.014,2040-2069,HadGEM2-ES
2044/06/21,2.804,2040-2069,HadGEM2-ES
2044/06/22,6.674,2040-2069,HadGEM2-ES
2044/06/23,0.025,2040-2069,HadGEM2-ES
2044/06/24,0,2040-2069,HadGEM2-ES
2044/06/25,8.082,2040-2069,HadGEM2-ES
2044/06/26,24.935,2040-2069,HadGEM2-ES
2044/06/27,1.478,2040-2069,HadGEM2-ES
2044/06/28,0,2040-2069,HadGEM2-ES
2044/06/29,0,2040-2069,HadGEM2-ES
2044/06/30,13.904,2040-2069,HadGEM2-ES
2044/07/01,0.864,2040-2069,HadGEM2-ES
2044/07/02,0.197,2040-2069,HadGEM2-ES
2044/07/03,0.036,2040-2069,HadGEM2-ES
2044/07/04,0,2040-2069,HadGEM2-ES
2044/07/05,0.637,2040-2069,HadGEM2-ES
2044/07/06,0.993,2040-2069,HadGEM2-ES
2044/07/07,2.23,2040-2069,HadGEM2-ES
2044/07/08,6.318,2040-2069,HadGEM2-ES
2044/07/09,7.356,2040-2069,HadGEM2-ES
2044/07/10,0.13,2040-2069,HadGEM2-ES
2044/07/11,1.913,2040-2069,HadGEM2-ES
2044/07/12,36.847,2040-2069,HadGEM2-ES
2044/07/13,3.271,2040-2069,HadGEM2-ES
2044/07/14,0,2040-2069,HadGEM2-ES
2044/07/15,6.773,2040-2069,HadGEM2-ES
2044/07/16,0,2040-2069,HadGEM2-ES
2044/07/17,0.757,2040-2069,HadGEM2-ES
2044/07/18,0,2040-2069,HadGEM2-ES
2044/07/19,8.481,2040-2069,HadGEM2-ES
2044/07/20,0,2040-2069,HadGEM2-ES
2044/07/21,0,2040-2069,HadGEM2-ES
2044/07/22,9.997,2040-2069,HadGEM2-ES
2044/07/23,0.588,2040-2069,HadGEM2-ES
2044/07/24,0.376,2040-2069,HadGEM2-ES
2044/07/25,0,2040-2069,HadGEM2-ES
2044/07/26,0.009,2040-2069,HadGEM2-ES
2044/07/27,0.471,2040-2069,HadGEM2-ES
2044/07/28,0.008,2040-2069,HadGEM2-ES
2044/07/29,1.753,2040-2069,HadGEM2-ES
2044/07/30,0,2040-2069,HadGEM2-ES
2044/08/01,0,2040-2069,HadGEM2-ES
2044/08/02,1.974,2040-2069,HadGEM2-ES
2044/08/03,0,2040-2069,HadGEM2-ES
2044/08/04,4.389,2040-2069,HadGEM2-ES
2044/08/05,0.003,2040-2069,HadGEM2-ES
2044/08/06,0,2040-2069,HadGEM2-ES
2044/08/07,0,2040-2069,HadGEM2-ES
2044/08/08,0.278,2040-2069,HadGEM2-ES
2044/08/09,0,2040-2069,HadGEM2-ES
2044/08/10,4.43,2040-2069,HadGEM2-ES
2044/08/11,0,2040-2069,HadGEM2-ES
2044/08/12,0,2040-2069,HadGEM2-ES
2044/08/13,0.326,2040-2069,HadGEM2-ES
2044/08/14,0.092,2040-2069,HadGEM2-ES
2044/08/15,0.01,2040-2069,HadGEM2-ES
2044/08/16,0,2040-2069,HadGEM2-ES
2044/08/17,0,2040-2069,HadGEM2-ES
2044/08/18,1.533,2040-2069,HadGEM2-ES
2044/08/19,0,2040-2069,HadGEM2-ES
2044/08/20,0.031,2040-2069,HadGEM2-ES
2044/08/21,1.195,2040-2069,HadGEM2-ES
2044/08/22,10.089,2040-2069,HadGEM2-ES
2044/08/23,1.074,2040-2069,HadGEM2-ES
2044/08/24,2.899,2040-2069,HadGEM2-ES
2044/08/25,18.752,2040-2069,HadGEM2-ES
2044/08/26,6.808,2040-2069,HadGEM2-ES
2044/08/27,1.679,2040-2069,HadGEM2-ES
2044/08/28,0.185,2040-2069,HadGEM2-ES
2044/08/29,3.389,2040-2069,HadGEM2-ES
2044/08/30,3.473,2040-2069,HadGEM2-ES
2044/09/01,0,2040-2069,HadGEM2-ES
2044/09/02,0.368,2040-2069,HadGEM2-ES
2044/09/03,0.09,2040-2069,HadGEM2-ES
2044/09/04,0.738,2040-2069,HadGEM2-ES
2044/09/05,0.527,2040-2069,HadGEM2-ES
2044/09/06,0.381,2040-2069,HadGEM2-ES
2044/09/07,5.532,2040-2069,HadGEM2-ES
2044/09/08,1.402,2040-2069,HadGEM2-ES
2044/09/09,5.101,2040-2069,HadGEM2-ES
2044/09/10,0.247,2040-2069,HadGEM2-ES
2044/09/11,0.003,2040-2069,HadGEM2-ES
2044/09/12,0.015,2040-2069,HadGEM2-ES
2044/09/13,1.755,2040-2069,HadGEM2-ES
2044/09/14,0.127,2040-2069,HadGEM2-ES
2044/09/15,0.062,2040-2069,HadGEM2-ES
2044/09/16,0.087,2040-2069,HadGEM2-ES
2044/09/17,0,2040-2069,HadGEM2-ES
2044/09/18,0.629,2040-2069,HadGEM2-ES
2044/09/19,6.873,2040-2069,HadGEM2-ES
2044/09/20,0.332,2040-2069,HadGEM2-ES
2044/09/21,13.664,2040-2069,HadGEM2-ES
